transaction_id,user_id,transaction_date,amount,transaction_type,status
TXN_33914,USR_3195,2023-06-25,4830.22,payment,success
TXN_33915,USR_3195,2023-05-24,5710.66,deposit,success
TXN_33916,USR_3195,2023-08-15,9079.34,deposit,failed
TXN_33917,USR_3195,2023-05-05,9536.98,payment,failed
TXN_33918,USR_3195,2023-08-05,3623.01,payment,success
TXN_33919,USR_3195,2023-06-01,1454.12,deposit,success
TXN_33920,USR_3195,2023-07-24,7375.18,withdrawal,success
TXN_33921,USR_3195,2023-05-12,3460.34,deposit,success
TXN_33922,USR_3197,2023-04-23,1483.56,deposit,success
TXN_33923,USR_3197,2023-03-29,6676.6,deposit,success
TXN_33924,USR_3197,2023-06-08,1901.46,deposit,success
TXN_33925,USR_3197,2023-04-24,3692.58,payment,failed
TXN_33926,USR_3197,2023-05-10,325.74,withdrawal,success
TXN_33927,USR_3199,2023-05-27,4322.28,payment,success
TXN_33928,USR_3199,2023-03-31,227.81,payment,failed
TXN_33929,USR_3199,2023-06-16,578.84,deposit,success
TXN_33930,USR_3199,2023-02-25,2541.63,deposit,success
TXN_33931,USR_3199,2023-05-12,1645.5,deposit,success
TXN_33932,USR_3201,2023-03-08,8824.27,payment,success
TXN_33933,USR_3201,2023-01-19,351.74,deposit,success
TXN_33934,USR_3201,2023-03-23,9564.53,withdrawal,success
TXN_33935,USR_3201,2023-01-29,911.29,deposit,success
TXN_33936,USR_3201,2023-04-27,9539.0,deposit,success
TXN_33937,USR_3203,2024-02-24,3827.65,payment,success
TXN_33938,USR_3203,2023-12-16,8947.5,payment,success
TXN_33939,USR_3203,2024-03-09,6172.81,deposit,success
TXN_33940,USR_3203,2024-01-08,1922.71,withdrawal,success
TXN_33941,USR_3203,2024-02-09,8880.59,deposit,success
TXN_33942,USR_3203,2024-01-27,7931.57,withdrawal,failed
TXN_33943,USR_3203,2024-01-21,8943.62,payment,failed
TXN_33944,USR_3203,2024-05-09,8468.57,withdrawal,success
TXN_33945,USR_3203,2024-06-04,4562.57,deposit,success
TXN_33946,USR_3203,2024-05-07,1666.69,deposit,failed
TXN_33947,USR_3204,2023-07-06,7046.4,deposit,success
TXN_33948,USR_3204,2023-07-31,4424.92,deposit,success
TXN_33949,USR_3204,2023-06-28,683.31,deposit,success
TXN_33950,USR_3204,2023-09-19,4696.71,deposit,success
TXN_33951,USR_3204,2023-07-07,7421.39,payment,success
TXN_33952,USR_3204,2023-06-11,467.55,deposit,success
TXN_33953,USR_3204,2023-07-27,6905.63,payment,success
TXN_33954,USR_3204,2023-07-20,2830.39,withdrawal,failed
TXN_33955,USR_3204,2023-05-02,3323.08,payment,success
TXN_33956,USR_3204,2023-04-30,4168.5,withdrawal,success
TXN_33957,USR_3204,2023-06-23,105.57,payment,success
TXN_33958,USR_3204,2023-05-03,5620.72,deposit,success
TXN_33959,USR_3204,2023-05-29,7145.06,withdrawal,success
TXN_33960,USR_3204,2023-06-28,5076.23,withdrawal,success
TXN_33961,USR_3204,2023-05-23,878.82,deposit,success
TXN_33962,USR_3204,2023-07-10,7499.48,payment,success
TXN_33963,USR_3204,2023-07-29,3477.87,payment,success
TXN_33964,USR_3204,2023-08-08,9857.8,deposit,success
TXN_33965,USR_3204,2023-10-01,5458.04,payment,success
TXN_33966,USR_3204,2023-05-03,2483.87,withdrawal,success
TXN_33967,USR_3206,2023-11-04,9264.42,deposit,success
TXN_33968,USR_3206,2023-09-24,2658.85,withdrawal,success
TXN_33969,USR_3206,2023-08-01,5630.37,deposit,success
TXN_33970,USR_3206,2023-09-04,1893.27,payment,success
TXN_33971,USR_3206,2023-09-29,493.54,payment,success
TXN_33972,USR_3206,2023-10-19,3798.62,deposit,success
TXN_33973,USR_3206,2023-12-15,2681.21,withdrawal,success
TXN_33974,USR_3206,2023-09-02,8948.74,withdrawal,success
TXN_33975,USR_3206,2023-08-30,7712.19,payment,success
TXN_33976,USR_3206,2023-11-30,163.11,deposit,success
TXN_33977,USR_3206,2023-11-04,8670.49,withdrawal,success
TXN_33978,USR_3206,2024-01-04,7454.19,withdrawal,failed
TXN_33979,USR_3206,2023-10-12,5451.98,deposit,success
TXN_33980,USR_3206,2023-11-28,3994.7,withdrawal,success
TXN_33981,USR_3206,2023-11-09,4115.26,payment,success
TXN_33982,USR_3206,2023-11-11,1527.61,payment,success
TXN_33983,USR_3206,2023-09-18,7922.04,deposit,failed
TXN_33984,USR_3206,2023-08-26,7671.13,deposit,success
TXN_33985,USR_3206,2024-01-01,9686.07,withdrawal,success
TXN_33986,USR_3206,2023-12-18,8298.54,payment,success
TXN_33987,USR_3207,2023-08-06,3126.64,withdrawal,success
TXN_33988,USR_3207,2023-08-05,6712.74,payment,success
TXN_33989,USR_3207,2023-10-22,4642.95,deposit,success
TXN_33990,USR_3207,2023-07-02,2930.79,deposit,success
TXN_33991,USR_3207,2023-11-25,4183.37,payment,success
TXN_33992,USR_3207,2023-11-01,7960.81,deposit,success
TXN_33993,USR_3207,2023-07-14,1296.63,payment,success
TXN_33994,USR_3207,2023-11-02,1535.04,payment,success
TXN_33995,USR_3207,2023-07-25,8944.14,payment,success
TXN_33996,USR_3207,2023-07-31,4836.57,payment,success
TXN_33997,USR_3208,2024-02-01,9636.54,withdrawal,success
TXN_33998,USR_3208,2023-09-12,9548.98,payment,success
TXN_33999,USR_3208,2024-01-16,4403.25,withdrawal,failed
TXN_34000,USR_3208,2024-02-08,5442.02,withdrawal,success
TXN_34001,USR_3208,2024-01-29,1681.11,payment,success
TXN_34002,USR_3208,2023-09-28,6835.68,payment,success
TXN_34003,USR_3208,2024-02-07,7525.93,withdrawal,success
TXN_34004,USR_3208,2023-11-24,8796.71,payment,success
TXN_34005,USR_3208,2023-09-14,2636.48,withdrawal,success
TXN_34006,USR_3208,2023-10-29,1360.56,deposit,success
TXN_34007,USR_3210,2024-03-01,9284.33,deposit,success
TXN_34008,USR_3210,2024-05-03,8827.59,payment,failed
TXN_34009,USR_3210,2024-05-17,3243.39,withdrawal,success
TXN_34010,USR_3210,2024-03-28,9291.46,withdrawal,success
TXN_34011,USR_3210,2024-02-17,1399.76,payment,success
TXN_34012,USR_3211,2024-01-24,9979.93,payment,success
TXN_34013,USR_3211,2024-04-26,4913.82,payment,success
TXN_34014,USR_3211,2023-12-29,6151.88,withdrawal,success
TXN_34015,USR_3211,2024-02-20,3230.61,payment,success
TXN_34016,USR_3211,2024-03-20,4865.14,payment,success
TXN_34017,USR_3211,2024-01-11,405.55,deposit,success
TXN_34018,USR_3211,2024-01-20,5816.47,withdrawal,failed
TXN_34019,USR_3211,2024-04-29,1523.0,payment,success
TXN_34020,USR_3211,2023-11-28,7943.35,deposit,success
TXN_34021,USR_3211,2024-04-29,2302.43,payment,success
TXN_34022,USR_3211,2023-12-10,4053.68,withdrawal,success
TXN_34023,USR_3211,2023-12-25,2771.08,payment,success
TXN_34024,USR_3211,2024-03-08,3183.35,payment,success
TXN_34025,USR_3211,2024-03-20,9197.82,payment,success
TXN_34026,USR_3211,2024-05-15,9998.41,withdrawal,success
TXN_34027,USR_3211,2024-02-08,7751.43,withdrawal,success
TXN_34028,USR_3211,2024-03-07,8566.16,payment,failed
TXN_34029,USR_3211,2024-01-30,4078.51,deposit,success
TXN_34030,USR_3211,2024-01-17,1643.11,withdrawal,failed
TXN_34031,USR_3211,2024-04-13,7838.26,deposit,failed
TXN_34032,USR_3213,2023-03-20,9923.21,payment,success
TXN_34033,USR_3213,2023-06-19,4353.64,payment,success
TXN_34034,USR_3213,2023-06-03,9625.11,payment,success
TXN_34035,USR_3213,2023-04-24,7514.33,withdrawal,success
TXN_34036,USR_3213,2023-02-10,9255.57,withdrawal,success
TXN_34037,USR_3213,2023-02-13,5493.19,withdrawal,success
TXN_34038,USR_3213,2023-05-09,8122.14,payment,success
TXN_34039,USR_3213,2023-04-02,6206.33,withdrawal,success
TXN_34040,USR_3213,2023-04-01,5674.89,payment,success
TXN_34041,USR_3213,2023-04-28,3649.52,payment,success
TXN_34042,USR_3213,2023-03-13,8277.95,deposit,success
TXN_34043,USR_3213,2023-05-03,2483.24,withdrawal,success
TXN_34044,USR_3213,2023-06-25,1134.3,withdrawal,success
TXN_34045,USR_3213,2023-01-27,8747.61,withdrawal,success
TXN_34046,USR_3213,2023-05-10,5976.39,deposit,success
TXN_34047,USR_3213,2023-04-13,2460.77,deposit,success
TXN_34048,USR_3213,2023-02-14,8987.26,deposit,success
TXN_34049,USR_3213,2023-04-03,5890.07,deposit,success
TXN_34050,USR_3213,2023-03-12,4845.58,deposit,success
TXN_34051,USR_3213,2023-05-18,4085.1,withdrawal,success
TXN_34052,USR_3214,2023-02-20,3660.93,deposit,success
TXN_34053,USR_3214,2023-01-15,6752.42,payment,failed
TXN_34054,USR_3214,2023-01-25,9964.55,payment,success
TXN_34055,USR_3214,2023-03-13,8807.0,deposit,success
TXN_34056,USR_3214,2023-04-29,6635.0,payment,success
TXN_34057,USR_3214,2023-06-16,4670.16,payment,success
TXN_34058,USR_3214,2023-06-20,2956.57,withdrawal,success
TXN_34059,USR_3214,2023-07-09,6588.12,deposit,success
TXN_34060,USR_3214,2023-03-21,708.27,withdrawal,success
TXN_34061,USR_3214,2023-06-15,4732.79,payment,success
TXN_34062,USR_3214,2023-04-15,3823.96,payment,success
TXN_34063,USR_3214,2023-06-14,7774.91,payment,success
TXN_34064,USR_3214,2023-06-25,259.52,withdrawal,success
TXN_34065,USR_3214,2023-01-20,8621.85,deposit,success
TXN_34066,USR_3214,2023-05-04,9156.84,withdrawal,success
TXN_34067,USR_3214,2023-04-26,3563.21,deposit,success
TXN_34068,USR_3214,2023-05-28,2981.45,payment,success
TXN_34069,USR_3214,2023-05-07,6980.6,deposit,success
TXN_34070,USR_3214,2023-03-08,533.65,payment,success
TXN_34071,USR_3214,2023-02-27,4750.81,payment,success
TXN_34072,USR_3216,2023-08-13,9280.42,withdrawal,success
TXN_34073,USR_3216,2023-07-28,5294.23,payment,success
TXN_34074,USR_3216,2023-09-03,8799.5,payment,success
TXN_34075,USR_3216,2023-11-10,6916.11,withdrawal,success
TXN_34076,USR_3216,2023-09-17,389.37,payment,success
TXN_34077,USR_3217,2023-08-23,4910.96,deposit,success
TXN_34078,USR_3217,2023-05-03,5455.7,payment,success
TXN_34079,USR_3217,2023-04-13,215.25,withdrawal,success
TXN_34080,USR_3217,2023-07-10,7195.0,withdrawal,failed
TXN_34081,USR_3217,2023-05-16,3130.51,payment,success
TXN_34082,USR_3217,2023-07-14,371.13,deposit,failed
TXN_34083,USR_3217,2023-07-11,9029.02,withdrawal,failed
TXN_34084,USR_3217,2023-07-20,3485.94,deposit,success
TXN_34085,USR_3217,2023-07-14,4994.46,deposit,success
TXN_34086,USR_3217,2023-03-16,4406.83,withdrawal,success
TXN_34087,USR_3217,2023-05-07,3692.59,payment,success
TXN_34088,USR_3217,2023-05-19,7835.07,withdrawal,success
TXN_34089,USR_3217,2023-05-08,9961.24,withdrawal,success
TXN_34090,USR_3217,2023-08-01,2773.59,deposit,success
TXN_34091,USR_3217,2023-03-12,2440.05,payment,success
TXN_34092,USR_3217,2023-06-22,4113.11,withdrawal,failed
TXN_34093,USR_3217,2023-07-19,7668.14,withdrawal,success
TXN_34094,USR_3217,2023-08-01,6949.21,deposit,failed
TXN_34095,USR_3217,2023-06-11,5276.87,payment,success
TXN_34096,USR_3217,2023-08-19,5135.93,payment,success
TXN_34097,USR_3218,2023-10-30,3737.44,payment,success
TXN_34098,USR_3218,2024-03-21,9877.48,withdrawal,failed
TXN_34099,USR_3218,2023-10-10,2114.95,payment,success
TXN_34100,USR_3218,2024-01-06,4609.1,deposit,success
TXN_34101,USR_3218,2023-10-17,5719.71,deposit,success
TXN_34102,USR_3219,2023-06-02,2922.22,withdrawal,success
TXN_34103,USR_3219,2023-06-08,6816.03,deposit,success
TXN_34104,USR_3219,2023-09-13,8191.93,payment,success
TXN_34105,USR_3219,2023-08-20,5737.87,withdrawal,failed
TXN_34106,USR_3219,2023-07-30,7120.48,withdrawal,success
TXN_34107,USR_3219,2023-06-16,9790.14,deposit,success
TXN_34108,USR_3219,2023-08-22,2340.18,payment,success
TXN_34109,USR_3219,2023-10-12,4089.19,payment,success
TXN_34110,USR_3219,2023-09-07,2373.74,withdrawal,success
TXN_34111,USR_3219,2023-05-21,9269.63,payment,success
TXN_34112,USR_3219,2023-09-09,2919.48,payment,success
TXN_34113,USR_3219,2023-10-16,8235.76,withdrawal,success
TXN_34114,USR_3219,2023-09-16,3429.0,payment,success
TXN_34115,USR_3219,2023-08-12,9555.51,payment,success
TXN_34116,USR_3219,2023-05-26,7834.53,payment,success
TXN_34117,USR_3219,2023-07-14,1611.81,withdrawal,success
TXN_34118,USR_3219,2023-05-24,3410.61,withdrawal,success
TXN_34119,USR_3219,2023-07-06,7709.38,deposit,success
TXN_34120,USR_3219,2023-06-25,7645.42,payment,success
TXN_34121,USR_3219,2023-06-08,2830.87,payment,failed
TXN_34122,USR_3219,2023-07-19,1130.25,withdrawal,success
TXN_34123,USR_3219,2023-09-09,6637.93,payment,failed
TXN_34124,USR_3219,2023-09-26,7472.19,deposit,success
TXN_34125,USR_3219,2023-06-28,814.56,deposit,success
TXN_34126,USR_3219,2023-08-03,8100.17,deposit,success
TXN_34127,USR_3219,2023-09-04,5354.13,withdrawal,success
TXN_34128,USR_3219,2023-08-06,4229.82,payment,success
TXN_34129,USR_3219,2023-08-19,3517.51,withdrawal,success
TXN_34130,USR_3219,2023-09-20,3652.91,payment,failed
TXN_34131,USR_3219,2023-09-09,424.71,payment,failed
TXN_34132,USR_3219,2023-08-04,224.63,deposit,success
TXN_34133,USR_3219,2023-08-02,8430.83,payment,success
TXN_34134,USR_3219,2023-09-14,8523.2,withdrawal,success
TXN_34135,USR_3219,2023-06-21,2487.49,withdrawal,success
TXN_34136,USR_3219,2023-06-08,398.51,payment,success
TXN_34137,USR_3219,2023-08-09,1700.06,withdrawal,success
TXN_34138,USR_3219,2023-07-30,3671.21,withdrawal,success
TXN_34139,USR_3219,2023-07-25,2409.33,withdrawal,success
TXN_34140,USR_3219,2023-08-20,4909.5,deposit,success
TXN_34141,USR_3219,2023-09-30,929.0,withdrawal,success
TXN_34142,USR_3219,2023-07-01,6560.64,deposit,success
TXN_34143,USR_3219,2023-08-09,7962.35,withdrawal,success
TXN_34144,USR_3219,2023-07-26,8545.72,deposit,success
TXN_34145,USR_3219,2023-06-07,6822.73,payment,success
TXN_34146,USR_3219,2023-05-17,4351.77,withdrawal,success
TXN_34147,USR_3219,2023-08-26,2150.95,withdrawal,success
TXN_34148,USR_3219,2023-08-19,4287.58,deposit,success
TXN_34149,USR_3219,2023-05-18,2134.45,withdrawal,success
TXN_34150,USR_3219,2023-07-16,7539.54,withdrawal,success
TXN_34151,USR_3219,2023-08-28,4690.71,withdrawal,success
TXN_34152,USR_3220,2023-08-11,639.84,deposit,success
TXN_34153,USR_3220,2023-09-09,5215.7,payment,success
TXN_34154,USR_3220,2023-10-04,2655.47,withdrawal,failed
TXN_34155,USR_3220,2023-12-28,6702.88,deposit,success
TXN_34156,USR_3220,2023-09-02,481.33,withdrawal,success
TXN_34157,USR_3221,2023-03-08,3325.52,withdrawal,success
TXN_34158,USR_3221,2023-07-30,205.32,withdrawal,success
TXN_34159,USR_3221,2023-07-23,4656.55,deposit,success
TXN_34160,USR_3221,2023-07-14,2594.28,payment,success
TXN_34161,USR_3221,2023-08-04,2068.51,deposit,success
TXN_34162,USR_3221,2023-04-18,1099.56,payment,success
TXN_34163,USR_3221,2023-07-16,505.51,withdrawal,success
TXN_34164,USR_3221,2023-02-22,5111.78,deposit,success
TXN_34165,USR_3221,2023-03-25,9848.28,withdrawal,success
TXN_34166,USR_3221,2023-08-11,6064.0,payment,success
TXN_34167,USR_3221,2023-02-23,9950.04,deposit,success
TXN_34168,USR_3221,2023-05-08,4663.83,deposit,success
TXN_34169,USR_3221,2023-05-13,6663.62,payment,success
TXN_34170,USR_3221,2023-04-23,8351.36,withdrawal,success
TXN_34171,USR_3221,2023-04-26,570.1,deposit,success
TXN_34172,USR_3221,2023-06-17,9734.74,payment,success
TXN_34173,USR_3221,2023-03-07,6117.37,deposit,success
TXN_34174,USR_3221,2023-03-13,2682.26,payment,success
TXN_34175,USR_3221,2023-08-14,265.84,deposit,success
TXN_34176,USR_3221,2023-07-03,5711.5,withdrawal,success
TXN_34177,USR_3222,2023-08-18,6599.48,withdrawal,success
TXN_34178,USR_3222,2023-08-26,8179.12,deposit,success
TXN_34179,USR_3222,2023-09-19,8816.02,deposit,success
TXN_34180,USR_3222,2023-08-26,9307.61,deposit,success
TXN_34181,USR_3222,2023-04-30,7457.03,payment,success
TXN_34182,USR_3223,2023-08-06,3687.55,payment,success
TXN_34183,USR_3223,2023-03-26,3135.97,withdrawal,success
TXN_34184,USR_3223,2023-08-09,4426.99,withdrawal,success
TXN_34185,USR_3223,2023-04-28,1887.67,payment,success
TXN_34186,USR_3223,2023-04-05,5545.67,withdrawal,success
TXN_34187,USR_3224,2023-06-04,1173.56,withdrawal,success
TXN_34188,USR_3224,2023-08-14,2944.52,deposit,success
TXN_34189,USR_3224,2023-06-18,9396.63,withdrawal,failed
TXN_34190,USR_3224,2023-04-17,9365.78,withdrawal,success
TXN_34191,USR_3224,2023-07-28,7983.14,deposit,success
TXN_34192,USR_3226,2023-07-24,5124.65,payment,success
TXN_34193,USR_3226,2023-05-03,7787.92,withdrawal,success
TXN_34194,USR_3226,2023-03-02,2276.42,payment,success
TXN_34195,USR_3226,2023-03-07,5285.91,payment,success
TXN_34196,USR_3226,2023-08-13,9296.08,payment,success
TXN_34197,USR_3227,2023-11-22,7071.93,deposit,success
TXN_34198,USR_3227,2023-08-16,2442.03,withdrawal,success
TXN_34199,USR_3227,2023-08-08,3883.39,payment,success
TXN_34200,USR_3227,2023-07-02,4313.4,withdrawal,success
TXN_34201,USR_3227,2023-09-30,8528.7,withdrawal,success
TXN_34202,USR_3228,2023-08-01,7673.11,payment,success
TXN_34203,USR_3228,2023-07-30,181.13,payment,success
TXN_34204,USR_3228,2023-09-15,6146.11,deposit,success
TXN_34205,USR_3228,2023-07-15,8279.21,deposit,success
TXN_34206,USR_3228,2023-10-18,5104.88,payment,failed
TXN_34207,USR_3228,2023-11-21,6537.93,withdrawal,success
TXN_34208,USR_3228,2023-12-01,6090.08,deposit,failed
TXN_34209,USR_3228,2023-07-16,9531.55,deposit,success
TXN_34210,USR_3228,2023-11-08,4534.45,payment,success
TXN_34211,USR_3228,2023-11-15,9231.36,deposit,failed
TXN_34212,USR_3228,2023-07-15,2400.41,payment,failed
TXN_34213,USR_3228,2023-11-04,9189.79,deposit,failed
TXN_34214,USR_3228,2023-08-28,7563.52,deposit,success
TXN_34215,USR_3228,2023-11-08,2854.0,deposit,success
TXN_34216,USR_3228,2023-06-14,7911.73,deposit,success
TXN_34217,USR_3228,2023-08-10,9742.09,payment,success
TXN_34218,USR_3228,2023-06-29,2840.01,deposit,success
TXN_34219,USR_3228,2023-08-31,215.37,deposit,success
TXN_34220,USR_3228,2023-10-02,5497.69,payment,success
TXN_34221,USR_3228,2023-10-11,2145.01,deposit,success
TXN_34222,USR_3229,2023-07-05,2886.09,withdrawal,success
TXN_34223,USR_3229,2023-10-01,9872.72,payment,success
TXN_34224,USR_3229,2023-07-08,4288.07,withdrawal,success
TXN_34225,USR_3229,2023-06-29,5168.91,payment,failed
TXN_34226,USR_3229,2023-06-21,1900.99,deposit,failed
TXN_34227,USR_3230,2024-05-16,7369.35,withdrawal,success
TXN_34228,USR_3230,2024-05-16,3039.69,payment,success
TXN_34229,USR_3230,2024-02-27,3960.17,payment,success
TXN_34230,USR_3230,2024-01-03,8124.29,withdrawal,success
TXN_34231,USR_3230,2024-05-08,3644.0,withdrawal,success
TXN_34232,USR_3231,2023-07-10,9499.62,deposit,success
TXN_34233,USR_3231,2023-08-24,6912.61,withdrawal,success
TXN_34234,USR_3231,2023-11-24,831.25,withdrawal,success
TXN_34235,USR_3231,2023-07-11,2336.38,payment,success
TXN_34236,USR_3231,2023-09-24,6903.22,withdrawal,success
TXN_34237,USR_3231,2023-09-17,1045.63,payment,success
TXN_34238,USR_3231,2023-10-06,9366.56,payment,success
TXN_34239,USR_3231,2023-08-02,5587.52,withdrawal,success
TXN_34240,USR_3231,2023-07-11,4341.24,deposit,success
TXN_34241,USR_3231,2023-11-04,2186.07,deposit,success
TXN_34242,USR_3232,2023-09-10,7006.41,withdrawal,success
TXN_34243,USR_3232,2023-04-27,9443.01,withdrawal,success
TXN_34244,USR_3232,2023-04-18,2447.32,deposit,success
TXN_34245,USR_3232,2023-05-17,6782.98,deposit,success
TXN_34246,USR_3232,2023-08-06,6530.28,payment,success
TXN_34247,USR_3232,2023-05-11,2292.89,deposit,success
TXN_34248,USR_3232,2023-08-12,9528.91,payment,success
TXN_34249,USR_3232,2023-07-07,3231.75,withdrawal,success
TXN_34250,USR_3232,2023-05-12,4235.91,deposit,success
TXN_34251,USR_3232,2023-07-26,5999.21,payment,success
TXN_34252,USR_3233,2023-08-05,5577.43,withdrawal,success
TXN_34253,USR_3233,2023-07-06,552.54,payment,success
TXN_34254,USR_3233,2023-04-26,9874.45,payment,failed
TXN_34255,USR_3233,2023-08-01,1633.0,payment,success
TXN_34256,USR_3233,2023-03-27,2123.23,withdrawal,success
TXN_34257,USR_3234,2024-03-09,1808.18,withdrawal,success
TXN_34258,USR_3234,2024-04-01,268.7,deposit,success
TXN_34259,USR_3234,2024-04-14,6074.62,payment,success
TXN_34260,USR_3234,2024-04-02,1673.72,payment,success
TXN_34261,USR_3234,2024-02-06,6407.5,payment,success
TXN_34262,USR_3235,2023-10-26,8688.34,deposit,success
TXN_34263,USR_3235,2023-11-02,7989.38,deposit,success
TXN_34264,USR_3235,2023-07-31,6871.23,deposit,success
TXN_34265,USR_3235,2023-07-29,8047.59,payment,success
TXN_34266,USR_3235,2023-09-14,6403.08,deposit,success
TXN_34267,USR_3236,2023-03-13,7651.29,payment,success
TXN_34268,USR_3236,2023-07-27,4779.34,withdrawal,success
TXN_34269,USR_3236,2023-04-08,6316.17,payment,success
TXN_34270,USR_3236,2023-03-07,2199.71,withdrawal,success
TXN_34271,USR_3236,2023-07-28,6120.5,payment,success
TXN_34272,USR_3237,2024-04-08,8495.25,deposit,success
TXN_34273,USR_3237,2024-03-05,6035.47,payment,success
TXN_34274,USR_3237,2024-01-20,2623.19,withdrawal,success
TXN_34275,USR_3237,2024-04-08,7297.15,withdrawal,success
TXN_34276,USR_3237,2024-05-18,7161.79,deposit,success
TXN_34277,USR_3237,2024-03-11,3088.11,withdrawal,failed
TXN_34278,USR_3237,2024-04-30,1420.3,deposit,success
TXN_34279,USR_3237,2024-01-01,7384.27,payment,success
TXN_34280,USR_3237,2024-01-11,4553.2,withdrawal,success
TXN_34281,USR_3237,2024-03-18,8518.98,payment,success
TXN_34282,USR_3237,2024-03-15,3845.5,deposit,success
TXN_34283,USR_3237,2024-06-12,7171.86,withdrawal,success
TXN_34284,USR_3237,2023-12-19,3187.29,withdrawal,success
TXN_34285,USR_3237,2024-03-06,6547.71,payment,failed
TXN_34286,USR_3237,2024-03-11,6811.31,payment,success
TXN_34287,USR_3237,2024-03-26,6177.03,withdrawal,success
TXN_34288,USR_3237,2024-04-27,7044.58,payment,success
TXN_34289,USR_3237,2024-04-23,1004.93,deposit,success
TXN_34290,USR_3237,2024-06-09,8281.89,withdrawal,success
TXN_34291,USR_3237,2024-04-11,4779.57,deposit,success
TXN_34292,USR_3237,2024-05-02,9412.8,payment,success
TXN_34293,USR_3237,2024-02-16,6505.76,deposit,failed
TXN_34294,USR_3237,2024-06-09,8451.24,withdrawal,success
TXN_34295,USR_3237,2024-04-06,7679.16,withdrawal,success
TXN_34296,USR_3237,2024-04-14,7266.29,withdrawal,success
TXN_34297,USR_3237,2024-01-08,5112.64,payment,success
TXN_34298,USR_3237,2024-05-09,5882.88,payment,success
TXN_34299,USR_3237,2024-06-07,2606.22,deposit,success
TXN_34300,USR_3237,2024-03-24,311.24,payment,success
TXN_34301,USR_3237,2024-05-25,2594.15,payment,success
TXN_34302,USR_3237,2024-05-12,7165.65,withdrawal,success
TXN_34303,USR_3237,2024-04-15,2744.97,withdrawal,success
TXN_34304,USR_3237,2024-04-23,3238.44,deposit,success
TXN_34305,USR_3237,2024-01-31,5663.44,payment,failed
TXN_34306,USR_3237,2024-01-09,1421.34,deposit,success
TXN_34307,USR_3237,2023-12-26,8481.58,withdrawal,success
TXN_34308,USR_3237,2024-01-17,7312.57,payment,success
TXN_34309,USR_3237,2024-02-19,5790.49,withdrawal,success
TXN_34310,USR_3237,2024-03-01,1733.37,withdrawal,success
TXN_34311,USR_3237,2024-02-18,600.44,withdrawal,success
TXN_34312,USR_3237,2024-02-15,2818.72,payment,success
TXN_34313,USR_3237,2024-03-23,7550.77,withdrawal,failed
TXN_34314,USR_3237,2024-05-18,5334.89,deposit,success
TXN_34315,USR_3237,2024-05-23,9005.32,payment,success
TXN_34316,USR_3237,2024-03-22,5026.0,withdrawal,success
TXN_34317,USR_3237,2024-03-27,9207.84,deposit,success
TXN_34318,USR_3237,2024-03-26,4002.15,withdrawal,success
TXN_34319,USR_3237,2024-01-07,9044.62,payment,success
TXN_34320,USR_3237,2024-06-08,172.44,deposit,success
TXN_34321,USR_3237,2024-03-06,5763.57,deposit,success
TXN_34322,USR_3238,2023-08-01,9382.44,withdrawal,success
TXN_34323,USR_3238,2023-08-20,9404.04,deposit,success
TXN_34324,USR_3238,2023-08-17,375.88,payment,success
TXN_34325,USR_3238,2023-06-03,1977.45,withdrawal,success
TXN_34326,USR_3238,2023-04-18,671.84,payment,success
TXN_34327,USR_3238,2023-09-27,6280.5,withdrawal,success
TXN_34328,USR_3238,2023-06-02,356.93,withdrawal,success
TXN_34329,USR_3238,2023-06-22,5949.99,payment,success
TXN_34330,USR_3238,2023-05-26,8978.62,deposit,success
TXN_34331,USR_3238,2023-04-25,7313.69,deposit,success
TXN_34332,USR_3239,2023-10-02,5190.84,payment,success
TXN_34333,USR_3239,2023-05-17,287.62,deposit,success
TXN_34334,USR_3239,2023-08-10,7551.5,deposit,failed
TXN_34335,USR_3239,2023-09-02,1038.73,payment,success
TXN_34336,USR_3239,2023-08-07,3130.0,payment,success
TXN_34337,USR_3239,2023-04-24,2449.4,withdrawal,failed
TXN_34338,USR_3239,2023-06-04,1308.75,payment,success
TXN_34339,USR_3239,2023-06-06,8827.01,withdrawal,success
TXN_34340,USR_3239,2023-06-19,6245.06,withdrawal,success
TXN_34341,USR_3239,2023-05-20,8997.04,deposit,success
TXN_34342,USR_3240,2024-02-08,3782.55,withdrawal,success
TXN_34343,USR_3240,2024-05-26,9839.25,deposit,success
TXN_34344,USR_3240,2024-02-28,2814.53,deposit,success
TXN_34345,USR_3240,2024-02-03,5745.46,deposit,failed
TXN_34346,USR_3240,2024-06-07,4934.68,deposit,success
TXN_34347,USR_3240,2024-05-29,3815.68,withdrawal,success
TXN_34348,USR_3240,2024-02-07,6507.3,deposit,success
TXN_34349,USR_3240,2024-02-14,2336.23,payment,success
TXN_34350,USR_3240,2024-01-04,5632.25,deposit,success
TXN_34351,USR_3240,2023-12-21,4476.45,withdrawal,success
TXN_34352,USR_3242,2024-04-27,5079.46,deposit,success
TXN_34353,USR_3242,2024-06-09,6260.67,withdrawal,success
TXN_34354,USR_3242,2024-01-02,342.97,payment,success
TXN_34355,USR_3242,2024-06-05,4819.14,payment,success
TXN_34356,USR_3242,2024-05-11,2676.72,payment,success
TXN_34357,USR_3243,2023-05-13,1574.1,payment,success
TXN_34358,USR_3243,2023-07-17,6261.98,deposit,success
TXN_34359,USR_3243,2023-04-16,9199.81,deposit,success
