user_id,signup_date,recency,frequency,monetary,segment
USR_2304,2023-10-02,999.0,0.0,0.0,No Activity
USR_2305,2023-05-26,226.0,7.0,30359.52,At Risk
USR_2306,2023-03-05,999.0,0.0,0.0,No Activity
USR_2307,2023-08-19,138.0,5.0,28441.81,At Risk
USR_2308,2023-05-26,999.0,0.0,0.0,No Activity
USR_2309,2023-08-20,177.0,13.0,82442.83,Loyal
USR_2310,2023-05-08,999.0,0.0,0.0,No Activity
USR_2311,2023-03-24,295.0,9.0,41841.61,At Risk
USR_2312,2023-10-19,92.0,20.0,96176.86,Loyal
USR_2313,2023-06-20,999.0,0.0,0.0,No Activity
USR_2314,2023-08-16,999.0,0.0,0.0,No Activity
USR_2315,2023-07-23,999.0,0.0,0.0,No Activity
USR_2316,2023-09-08,135.0,4.0,23374.45,At Risk
USR_2317,2023-01-20,363.0,19.0,81119.81999999999,Loyal
USR_2318,2023-12-31,31.0,4.0,30961.920000000002,Low Value
USR_2319,2023-11-13,999.0,0.0,0.0,No Activity
USR_2320,2023-03-18,326.0,4.0,13321.72,At Risk
USR_2321,2023-05-18,293.0,3.0,8022.9,At Risk
USR_2322,2023-11-15,71.0,3.0,8151.01,At Risk
USR_2323,2023-08-19,999.0,0.0,0.0,No Activity
USR_2324,2023-01-21,999.0,0.0,0.0,No Activity
USR_2325,2023-03-09,304.0,10.0,57448.4,At Risk
USR_2326,2023-05-21,228.0,44.0,193836.16999999998,High Value
USR_2327,2023-09-07,169.0,3.0,11893.36,At Risk
USR_2328,2023-01-17,370.0,4.0,19951.73,At Risk
USR_2329,2023-01-15,355.0,5.0,29683.95,At Risk
USR_2330,2023-12-31,8.0,19.0,108759.19,Loyal
USR_2331,2023-04-29,247.0,9.0,54810.89,At Risk
USR_2332,2023-07-02,222.0,10.0,54445.270000000004,At Risk
USR_2333,2023-06-03,249.0,4.0,24608.64,At Risk
USR_2334,2023-08-23,999.0,0.0,0.0,No Activity
USR_2335,2023-08-14,164.0,10.0,55692.130000000005,At Risk
USR_2336,2023-06-15,203.0,44.0,218384.09,High Value
USR_2337,2023-02-24,327.0,8.0,44146.49,At Risk
USR_2338,2023-01-06,426.0,1.0,1424.47,At Risk
USR_2339,2023-09-29,169.0,5.0,27861.04,At Risk
USR_2340,2023-10-02,999.0,0.0,0.0,No Activity
USR_2341,2023-05-14,245.0,10.0,41151.78,At Risk
USR_2342,2023-06-17,204.0,45.0,221865.67,High Value
USR_2343,2023-07-08,195.0,16.0,73532.98,Loyal
USR_2344,2023-05-05,249.0,10.0,51527.67,At Risk
USR_2345,2023-08-23,141.0,16.0,89997.67,Loyal
USR_2346,2023-09-22,130.0,3.0,13126.039999999999,At Risk
USR_2347,2023-09-16,999.0,0.0,0.0,No Activity
USR_2348,2023-12-16,15.0,18.0,82438.34,Loyal
USR_2349,2023-10-06,999.0,0.0,0.0,No Activity
USR_2350,2023-05-01,999.0,0.0,0.0,No Activity
USR_2351,2023-10-31,69.0,9.0,58298.39,At Risk
USR_2352,2023-09-16,999.0,0.0,0.0,No Activity
USR_2353,2023-04-30,245.0,19.0,97882.03,Loyal
USR_2354,2023-04-22,270.0,18.0,86676.81,Loyal
USR_2355,2023-08-01,189.0,4.0,13150.52,At Risk
USR_2356,2023-05-17,228.0,10.0,36061.24,At Risk
USR_2357,2023-03-30,325.0,3.0,6575.8099999999995,At Risk
USR_2358,2023-02-10,330.0,10.0,48181.97,At Risk
USR_2359,2023-04-16,999.0,0.0,0.0,No Activity
USR_2360,2023-12-15,40.0,44.0,218617.09,High Value
USR_2361,2023-10-24,73.0,9.0,60494.14,At Risk
USR_2362,2023-02-18,999.0,0.0,0.0,No Activity
USR_2363,2023-11-05,110.0,5.0,17520.05,At Risk
USR_2364,2023-10-01,101.0,9.0,42182.17,At Risk
USR_2365,2023-01-02,420.0,5.0,24958.190000000002,At Risk
USR_2366,2023-06-25,235.0,8.0,48226.44,At Risk
USR_2367,2023-09-21,999.0,0.0,0.0,No Activity
USR_2368,2023-11-01,64.0,4.0,14221.67,At Risk
USR_2369,2023-05-21,224.0,9.0,48961.1,At Risk
USR_2370,2023-12-17,18.0,10.0,59165.34,Low Value
USR_2371,2023-11-26,73.0,10.0,49153.25,At Risk
USR_2372,2023-01-15,383.0,16.0,91280.2,Loyal
USR_2373,2023-12-03,56.0,10.0,49910.63,Low Value
USR_2374,2023-04-07,270.0,17.0,85991.42,Loyal
USR_2375,2023-11-21,999.0,0.0,0.0,No Activity
USR_2376,2023-11-20,999.0,0.0,0.0,No Activity
USR_2377,2023-05-18,229.0,8.0,41468.89,At Risk
USR_2378,2023-04-20,999.0,0.0,0.0,No Activity
USR_2379,2023-03-14,292.0,4.0,24397.43,At Risk
USR_2380,2023-05-16,999.0,0.0,0.0,No Activity
USR_2381,2023-02-13,381.0,4.0,21452.62,At Risk
USR_2382,2023-04-13,271.0,18.0,94658.32,Loyal
USR_2383,2023-08-31,126.0,17.0,94607.07,Loyal
USR_2384,2023-01-17,354.0,5.0,32250.69,At Risk
USR_2385,2023-06-23,191.0,19.0,95102.15,Loyal
USR_2386,2023-06-13,232.0,5.0,22705.829999999998,At Risk
USR_2387,2023-11-22,999.0,0.0,0.0,No Activity
USR_2388,2023-07-11,212.0,5.0,18634.26,At Risk
USR_2389,2023-09-17,142.0,4.0,23398.870000000003,At Risk
USR_2390,2023-07-14,185.0,8.0,43013.380000000005,At Risk
USR_2391,2023-04-20,259.0,9.0,15057.56,At Risk
USR_2392,2023-07-29,192.0,10.0,35673.59,At Risk
USR_2393,2023-04-08,280.0,17.0,89272.01,Loyal
USR_2394,2023-02-20,330.0,10.0,58144.96,At Risk
USR_2395,2023-08-16,999.0,0.0,0.0,No Activity
USR_2396,2023-08-16,999.0,0.0,0.0,No Activity
USR_2397,2023-04-17,298.0,5.0,36957.600000000006,At Risk
USR_2398,2023-07-04,999.0,0.0,0.0,No Activity
USR_2399,2023-02-15,999.0,0.0,0.0,No Activity
USR_2400,2023-03-20,999.0,0.0,0.0,No Activity
USR_2401,2023-06-05,222.0,8.0,45454.42,At Risk
USR_2402,2023-12-30,9.0,9.0,39063.01,Low Value
USR_2403,2023-03-16,291.0,16.0,80898.56,Loyal
USR_2404,2023-05-03,242.0,18.0,93208.66,Loyal
USR_2405,2023-04-20,255.0,5.0,19464.03,At Risk
USR_2406,2023-10-24,71.0,8.0,41027.44,At Risk
USR_2407,2023-10-13,82.0,43.0,222654.52,High Value
USR_2408,2023-04-03,275.0,17.0,76408.23,Loyal
USR_2409,2023-12-03,45.0,20.0,85367.38,Loyal
USR_2410,2023-10-18,106.0,6.0,34619.31,At Risk
USR_2411,2023-07-31,155.0,10.0,61131.53,At Risk
USR_2412,2023-04-10,267.0,47.0,197013.2,High Value
USR_2413,2023-02-09,360.0,1.0,4755.45,At Risk
USR_2414,2023-07-15,186.0,9.0,38838.23,At Risk
USR_2415,2023-05-19,226.0,10.0,73324.41,At Risk
USR_2416,2023-08-24,130.0,19.0,91702.31999999999,Loyal
USR_2417,2023-12-31,11.0,20.0,101975.53,Loyal
USR_2418,2023-10-10,84.0,9.0,45523.85,At Risk
USR_2419,2023-11-25,999.0,0.0,0.0,No Activity
USR_2420,2023-11-30,50.0,10.0,46282.88,Low Value
USR_2421,2023-01-09,419.0,5.0,24676.93,At Risk
USR_2422,2023-09-26,102.0,8.0,36153.62,At Risk
USR_2423,2023-02-26,313.0,43.0,204760.21,High Value
USR_2424,2023-06-26,196.0,9.0,31812.809999999998,At Risk
USR_2425,2023-08-13,168.0,5.0,27547.26,At Risk
USR_2426,2023-04-14,999.0,0.0,0.0,No Activity
USR_2427,2023-09-08,131.0,15.0,101514.73,Loyal
USR_2428,2023-02-17,999.0,0.0,0.0,No Activity
USR_2429,2023-05-06,247.0,10.0,45847.76,At Risk
USR_2430,2023-07-15,201.0,16.0,108398.94,Loyal
USR_2431,2023-07-18,175.0,9.0,60113.26,At Risk
USR_2432,2023-04-08,288.0,9.0,50225.96,At Risk
USR_2433,2023-09-11,116.0,18.0,95349.43,Loyal
USR_2434,2023-08-14,140.0,18.0,96245.32,Loyal
USR_2435,2023-11-21,68.0,4.0,22460.53,At Risk
USR_2436,2023-10-10,999.0,0.0,0.0,No Activity
USR_2437,2023-10-18,88.0,17.0,75762.0,Loyal
USR_2438,2023-04-13,270.0,4.0,26170.21,At Risk
USR_2439,2023-08-29,125.0,4.0,26539.239999999998,At Risk
USR_2440,2023-01-15,352.0,9.0,43433.89,At Risk
USR_2441,2023-01-25,362.0,5.0,23349.85,At Risk
USR_2442,2023-02-22,325.0,9.0,40296.51,At Risk
USR_2443,2023-12-16,999.0,0.0,0.0,No Activity
USR_2444,2023-10-30,85.0,9.0,53281.02,At Risk
USR_2445,2023-07-06,999.0,0.0,0.0,No Activity
USR_2446,2023-06-18,999.0,0.0,0.0,No Activity
USR_2447,2023-03-29,277.0,5.0,26638.29,At Risk
USR_2448,2023-09-20,140.0,19.0,71976.6,Loyal
USR_2449,2023-07-04,999.0,0.0,0.0,No Activity
USR_2450,2023-02-10,326.0,49.0,234326.78,High Value
USR_2451,2023-10-02,98.0,5.0,29962.14,At Risk
USR_2452,2023-08-09,156.0,5.0,32394.89,At Risk
USR_2453,2023-05-23,261.0,8.0,51128.61,At Risk
USR_2454,2023-08-02,155.0,16.0,81179.7,Loyal
USR_2455,2023-12-28,3.0,43.0,204941.73,High Value
USR_2456,2023-09-27,999.0,0.0,0.0,No Activity
USR_2457,2023-07-27,999.0,0.0,0.0,No Activity
USR_2458,2023-02-16,319.0,19.0,104782.47,Loyal
USR_2459,2023-08-20,175.0,5.0,19793.09,At Risk
USR_2460,2023-04-01,999.0,0.0,0.0,No Activity
USR_2461,2023-05-06,250.0,10.0,41622.88,At Risk
USR_2462,2023-05-23,249.0,19.0,85018.44,Loyal
USR_2463,2023-04-18,267.0,5.0,24552.08,At Risk
USR_2464,2023-06-18,201.0,5.0,15512.86,At Risk
USR_2465,2023-03-23,285.0,47.0,218949.1,High Value
USR_2466,2023-03-19,999.0,0.0,0.0,No Activity
USR_2467,2023-10-14,999.0,0.0,0.0,No Activity
USR_2468,2023-05-06,253.0,45.0,236573.59,High Value
USR_2469,2023-02-02,332.0,19.0,89264.92,Loyal
USR_2470,2023-07-15,171.0,4.0,25107.98,At Risk
USR_2471,2023-08-02,164.0,9.0,55314.07,At Risk
USR_2472,2023-03-02,999.0,0.0,0.0,No Activity
USR_2473,2023-12-09,26.0,20.0,111372.84,Loyal
USR_2474,2023-03-18,288.0,43.0,221542.2,High Value
USR_2475,2023-07-14,172.0,17.0,105001.54,Loyal
USR_2476,2023-04-28,999.0,0.0,0.0,No Activity
USR_2477,2023-05-07,999.0,0.0,0.0,No Activity
USR_2478,2023-05-29,999.0,0.0,0.0,No Activity
USR_2479,2023-11-30,999.0,0.0,0.0,No Activity
USR_2480,2023-03-10,308.0,4.0,16232.36,At Risk
USR_2481,2023-04-23,999.0,0.0,0.0,No Activity
USR_2482,2023-06-19,234.0,9.0,52186.06,At Risk
USR_2483,2023-10-29,77.0,18.0,81200.58,Loyal
USR_2484,2023-03-14,999.0,0.0,0.0,No Activity
USR_2485,2023-05-16,230.0,10.0,46110.979999999996,At Risk
USR_2486,2023-08-26,999.0,0.0,0.0,No Activity
USR_2487,2023-11-02,70.0,17.0,75015.71,Loyal
USR_2488,2023-12-27,15.0,8.0,33580.12,Low Value
USR_2489,2023-05-29,217.0,8.0,57153.2,At Risk
USR_2490,2023-01-30,404.0,8.0,22802.06,At Risk
USR_2491,2023-06-21,194.0,47.0,250011.9,High Value
USR_2492,2023-04-02,275.0,18.0,100275.64,Loyal
USR_2493,2023-09-24,129.0,5.0,20307.2,At Risk
USR_2494,2023-07-15,174.0,5.0,20311.66,At Risk
USR_2495,2023-06-20,195.0,19.0,70974.2,Loyal
USR_2496,2023-01-17,999.0,0.0,0.0,No Activity
USR_2497,2023-11-18,44.0,9.0,30956.25,Low Value
USR_2498,2023-08-06,154.0,9.0,29128.15,At Risk
USR_2499,2023-07-25,198.0,10.0,54612.92,At Risk
USR_2500,2023-03-21,296.0,4.0,30247.12,At Risk
USR_2501,2023-10-09,999.0,0.0,0.0,No Activity
USR_2502,2023-05-23,223.0,10.0,35375.08,At Risk
USR_2503,2023-03-14,305.0,5.0,28452.260000000002,At Risk
USR_2504,2023-11-15,109.0,4.0,9295.89,At Risk
USR_2505,2023-11-18,76.0,5.0,31351.3,At Risk
USR_2506,2023-04-29,999.0,0.0,0.0,No Activity
USR_2507,2023-01-15,350.0,47.0,213888.32,High Value
USR_2508,2023-02-09,327.0,5.0,22258.84,At Risk
USR_2509,2023-12-31,2.0,47.0,218008.49,High Value
USR_2510,2023-05-06,999.0,0.0,0.0,No Activity
USR_2511,2023-06-22,999.0,0.0,0.0,No Activity
USR_2512,2023-12-12,20.0,5.0,22625.54,Low Value
USR_2513,2023-12-24,64.0,5.0,14631.279999999999,At Risk
USR_2514,2023-11-27,999.0,0.0,0.0,No Activity
USR_2515,2023-03-24,299.0,9.0,54332.9,At Risk
USR_2516,2023-10-14,999.0,0.0,0.0,No Activity
USR_2517,2023-09-23,999.0,0.0,0.0,No Activity
USR_2518,2023-06-25,191.0,9.0,27930.83,At Risk
USR_2519,2023-01-19,362.0,18.0,90937.18,Loyal
USR_2520,2023-07-23,999.0,0.0,0.0,No Activity
USR_2521,2023-11-18,195.0,1.0,3767.38,At Risk
USR_2522,2023-05-02,999.0,0.0,0.0,No Activity
USR_2523,2023-03-18,293.0,9.0,38372.87,At Risk
USR_2524,2023-09-25,127.0,9.0,45566.82,At Risk
USR_2525,2023-10-24,111.0,4.0,13440.310000000001,At Risk
USR_2526,2023-04-08,334.0,5.0,26569.74,At Risk
USR_2527,2023-04-09,271.0,17.0,110465.49,Loyal
USR_2528,2023-11-26,57.0,10.0,49653.08,Low Value
USR_2529,2023-09-29,116.0,4.0,20720.25,At Risk
USR_2530,2023-08-13,160.0,8.0,45435.01,At Risk
USR_2531,2023-12-06,37.0,4.0,20945.91,Low Value
USR_2532,2023-06-23,999.0,0.0,0.0,No Activity
USR_2533,2023-05-25,221.0,17.0,84771.56,Loyal
USR_2534,2023-05-01,248.0,18.0,72699.66,Loyal
USR_2535,2023-04-12,999.0,0.0,0.0,No Activity
USR_2536,2023-08-16,999.0,0.0,0.0,No Activity
USR_2537,2023-05-24,221.0,5.0,27916.77,At Risk
USR_2538,2023-07-12,203.0,5.0,26007.21,At Risk
USR_2539,2023-07-20,224.0,4.0,22448.77,At Risk
USR_2540,2023-09-12,999.0,0.0,0.0,No Activity
USR_2541,2023-04-11,287.0,2.0,7995.32,At Risk
USR_2542,2023-02-06,344.0,9.0,51532.21,At Risk
USR_2543,2023-10-25,70.0,47.0,267362.05,High Value
USR_2544,2023-01-03,999.0,0.0,0.0,No Activity
USR_2545,2023-03-30,330.0,5.0,26979.79,At Risk
USR_2546,2023-07-08,191.0,10.0,46421.74,At Risk
USR_2547,2023-06-20,195.0,20.0,105061.34,Loyal
USR_2548,2023-09-12,156.0,5.0,19467.08,At Risk
USR_2549,2023-12-27,4.0,4.0,25984.29,Low Value
USR_2550,2023-11-29,33.0,43.0,225809.5,High Value
USR_2551,2023-11-03,85.0,5.0,25569.34,At Risk
USR_2552,2023-07-23,161.0,5.0,29953.329999999998,At Risk
USR_2553,2023-01-31,348.0,18.0,122189.62,Loyal
USR_2554,2023-06-19,999.0,0.0,0.0,No Activity
USR_2555,2023-10-02,999.0,0.0,0.0,No Activity
USR_2556,2023-09-25,148.0,9.0,37791.86,At Risk
USR_2557,2023-11-15,58.0,18.0,79608.34,Loyal
USR_2558,2023-09-29,93.0,17.0,87089.33,Loyal
USR_2559,2023-03-24,283.0,10.0,60315.43,At Risk
USR_2560,2023-11-02,999.0,0.0,0.0,No Activity
USR_2561,2023-08-12,999.0,0.0,0.0,No Activity
USR_2562,2023-11-09,228.0,1.0,4001.31,At Risk
USR_2563,2023-08-28,135.0,18.0,96207.11,Loyal
USR_2564,2023-06-07,227.0,10.0,52812.47,At Risk
USR_2565,2023-10-14,244.0,1.0,960.45,At Risk
USR_2566,2023-01-07,999.0,0.0,0.0,No Activity
USR_2567,2023-02-10,341.0,5.0,37711.92,At Risk
USR_2568,2023-09-18,122.0,9.0,56756.93,At Risk
USR_2569,2023-06-30,226.0,1.0,3198.82,At Risk
USR_2570,2023-05-19,230.0,19.0,90003.45,Loyal
USR_2571,2023-04-07,999.0,0.0,0.0,No Activity
USR_2572,2023-10-30,64.0,18.0,82946.64,Loyal
USR_2573,2023-02-15,999.0,0.0,0.0,No Activity
USR_2574,2023-09-22,999.0,0.0,0.0,No Activity
USR_2575,2023-08-22,202.0,5.0,27896.45,At Risk
USR_2576,2023-03-12,999.0,0.0,0.0,No Activity
USR_2577,2023-08-27,137.0,47.0,174384.64,High Value
USR_2578,2023-11-29,999.0,0.0,0.0,No Activity
USR_2579,2023-01-17,348.0,46.0,230015.22,High Value
USR_2580,2023-05-12,276.0,5.0,22080.28,At Risk
USR_2581,2023-11-17,999.0,0.0,0.0,No Activity
USR_2582,2023-03-14,307.0,5.0,23924.24,At Risk
USR_2583,2023-08-20,145.0,5.0,22413.37,At Risk
USR_2584,2023-05-20,229.0,10.0,62897.91,At Risk
USR_2585,2023-03-17,999.0,0.0,0.0,No Activity
USR_2586,2023-11-11,73.0,4.0,19139.989999999998,At Risk
USR_2587,2023-12-10,43.0,5.0,31485.14,Low Value
USR_2588,2023-12-14,999.0,0.0,0.0,No Activity
USR_2589,2023-07-19,168.0,9.0,40224.43,At Risk
USR_2590,2023-09-29,118.0,9.0,49957.65,At Risk
USR_2591,2023-11-15,78.0,9.0,33759.76,At Risk
USR_2592,2023-04-29,246.0,43.0,210163.94,High Value
USR_2593,2023-11-18,58.0,9.0,29150.93,Low Value
USR_2594,2023-11-10,58.0,5.0,24211.38,Low Value
USR_2595,2023-12-28,9.0,19.0,90711.61,Loyal
USR_2596,2023-11-12,54.0,5.0,27275.65,Low Value
USR_2597,2023-11-23,999.0,0.0,0.0,No Activity
USR_2598,2023-09-20,999.0,0.0,0.0,No Activity
USR_2599,2023-03-14,295.0,16.0,55706.29,Loyal
USR_2600,2023-07-22,178.0,20.0,119648.91,Loyal
USR_2601,2023-07-21,168.0,9.0,39324.340000000004,At Risk
USR_2602,2023-09-18,999.0,0.0,0.0,No Activity
USR_2603,2023-10-29,76.0,10.0,59243.44,At Risk
USR_2604,2023-06-09,214.0,10.0,55182.6,At Risk
USR_2605,2023-05-16,999.0,0.0,0.0,No Activity
USR_2606,2023-08-25,132.0,20.0,92362.93000000001,Loyal
USR_2607,2023-05-06,268.0,4.0,27407.57,At Risk
USR_2608,2023-03-22,999.0,0.0,0.0,No Activity
USR_2609,2023-03-21,999.0,0.0,0.0,No Activity
USR_2610,2023-07-01,220.0,5.0,16322.589999999998,At Risk
USR_2611,2023-04-05,999.0,0.0,0.0,No Activity
USR_2612,2023-11-15,55.0,5.0,29727.07,Low Value
USR_2613,2023-01-17,348.0,16.0,72119.39,Loyal
USR_2614,2023-01-24,999.0,0.0,0.0,No Activity
USR_2615,2023-12-03,47.0,7.0,28473.81,Low Value
USR_2616,2023-01-30,375.0,5.0,25366.23,At Risk
USR_2617,2023-01-31,338.0,44.0,210495.8,High Value
USR_2618,2023-11-29,37.0,46.0,225702.87,High Value
USR_2619,2023-04-26,999.0,0.0,0.0,No Activity
USR_2620,2023-05-21,237.0,18.0,92135.12,Loyal
USR_2621,2023-11-20,999.0,0.0,0.0,No Activity
USR_2622,2023-03-03,303.0,4.0,30896.9,At Risk
USR_2623,2023-06-26,191.0,43.0,220929.51,High Value
USR_2624,2023-03-16,375.0,5.0,25017.75,At Risk
USR_2625,2023-02-21,324.0,1.0,5916.21,At Risk
USR_2626,2023-01-16,354.0,9.0,48044.69,At Risk
USR_2627,2023-01-05,999.0,0.0,0.0,No Activity
USR_2628,2023-06-12,214.0,18.0,91043.18000000001,Loyal
USR_2629,2023-08-30,157.0,8.0,47090.85,At Risk
USR_2630,2023-01-21,345.0,42.0,152924.2,High Value
USR_2631,2023-01-20,353.0,9.0,43376.32,At Risk
USR_2632,2023-01-04,370.0,10.0,49080.69,At Risk
USR_2633,2023-03-17,307.0,9.0,47051.94,At Risk
USR_2634,2023-12-18,999.0,0.0,0.0,No Activity
USR_2635,2023-10-07,88.0,10.0,47104.69,At Risk
USR_2636,2023-06-17,204.0,16.0,85019.12,Loyal
USR_2637,2023-12-06,125.0,5.0,32170.53,At Risk
USR_2638,2023-05-23,223.0,19.0,89867.26,Loyal
USR_2639,2023-09-03,145.0,8.0,38748.19,At Risk
USR_2640,2023-07-21,163.0,45.0,209760.02,High Value
USR_2641,2023-05-22,246.0,3.0,15029.14,At Risk
USR_2642,2023-11-05,109.0,5.0,26528.98,At Risk
USR_2643,2023-04-22,999.0,0.0,0.0,No Activity
USR_2644,2023-06-16,203.0,8.0,27030.4,At Risk
USR_2645,2023-01-24,359.0,5.0,33854.62,At Risk
USR_2646,2023-05-20,271.0,5.0,18905.38,At Risk
USR_2647,2023-09-19,121.0,9.0,55660.700000000004,At Risk
USR_2648,2023-08-19,137.0,17.0,91760.49,Loyal
USR_2649,2023-01-13,385.0,6.0,26205.54,At Risk
USR_2650,2023-03-17,301.0,9.0,58154.17,At Risk
USR_2651,2023-05-11,234.0,19.0,103782.85,Loyal
USR_2652,2023-04-12,291.0,3.0,21451.690000000002,At Risk
USR_2653,2023-10-05,114.0,4.0,20320.17,At Risk
USR_2654,2023-08-02,999.0,0.0,0.0,No Activity
USR_2655,2023-07-17,171.0,4.0,25945.66,At Risk
USR_2656,2023-06-10,999.0,0.0,0.0,No Activity
USR_2657,2023-09-19,139.0,9.0,62347.26,At Risk
USR_2658,2023-11-21,999.0,0.0,0.0,No Activity
USR_2659,2023-04-13,270.0,17.0,77502.44,Loyal
USR_2660,2023-10-02,137.0,5.0,19310.12,At Risk
USR_2661,2023-10-18,100.0,9.0,47734.62,At Risk
USR_2662,2023-02-24,312.0,48.0,204771.29,High Value
USR_2663,2023-03-09,317.0,9.0,52532.76,At Risk
USR_2664,2023-03-29,279.0,19.0,105227.75,Loyal
USR_2665,2023-03-14,294.0,44.0,205341.41,High Value
USR_2666,2023-02-13,342.0,17.0,95288.37,Loyal
USR_2667,2023-08-21,999.0,0.0,0.0,No Activity
USR_2668,2023-12-16,26.0,5.0,23910.48,Low Value
USR_2669,2023-01-18,384.0,4.0,20878.4,At Risk
USR_2670,2023-03-29,302.0,9.0,45417.99,At Risk
USR_2671,2023-02-04,999.0,0.0,0.0,No Activity
USR_2672,2023-04-23,255.0,46.0,243174.24,High Value
USR_2673,2023-03-27,282.0,5.0,19954.37,At Risk
USR_2674,2023-11-29,65.0,10.0,73275.92,At Risk
USR_2675,2023-06-29,240.0,4.0,19563.57,At Risk
USR_2676,2023-12-19,15.0,5.0,20507.14,Low Value
USR_2677,2023-02-23,999.0,0.0,0.0,No Activity
USR_2678,2023-07-08,182.0,9.0,41887.95,At Risk
USR_2679,2023-06-15,999.0,0.0,0.0,No Activity
USR_2680,2023-09-10,119.0,10.0,63192.770000000004,At Risk
USR_2681,2023-07-02,182.0,8.0,50300.92,At Risk
USR_2682,2023-02-14,329.0,5.0,19922.91,At Risk
USR_2683,2023-10-08,189.0,5.0,27595.57,At Risk
USR_2684,2023-05-08,286.0,10.0,44652.89,At Risk
USR_2685,2023-10-19,101.0,4.0,10182.82,At Risk
USR_2686,2023-03-07,309.0,9.0,41376.35,At Risk
USR_2687,2023-10-04,104.0,15.0,88619.88,Loyal
USR_2688,2023-02-05,343.0,10.0,52186.83,At Risk
USR_2689,2023-06-13,226.0,17.0,93129.73,Loyal
USR_2690,2023-08-09,152.0,9.0,44257.54,At Risk
USR_2691,2023-01-31,999.0,0.0,0.0,No Activity
USR_2692,2023-12-01,53.0,18.0,103460.54,Loyal
USR_2693,2023-08-02,166.0,5.0,29818.46,At Risk
USR_2694,2023-07-31,154.0,7.0,24770.71,At Risk
USR_2695,2023-03-10,999.0,0.0,0.0,No Activity
USR_2696,2023-01-15,426.0,5.0,27389.25,At Risk
USR_2697,2023-01-16,352.0,10.0,44381.36,At Risk
USR_2698,2023-12-20,36.0,9.0,50302.15,Low Value
USR_2699,2023-03-03,321.0,10.0,52619.87,At Risk
USR_2700,2023-09-27,137.0,10.0,57235.56,At Risk
USR_2701,2023-08-02,160.0,5.0,24327.82,At Risk
USR_2702,2023-08-16,999.0,0.0,0.0,No Activity
USR_2703,2023-04-17,282.0,10.0,64367.6,At Risk
USR_2704,2023-11-25,999.0,0.0,0.0,No Activity
USR_2705,2023-07-21,164.0,45.0,234087.07,High Value
USR_2706,2023-12-22,999.0,0.0,0.0,No Activity
USR_2707,2023-08-28,999.0,0.0,0.0,No Activity
USR_2708,2023-05-24,999.0,0.0,0.0,No Activity
USR_2709,2023-03-30,280.0,9.0,42714.49,At Risk
USR_2710,2023-09-23,999.0,0.0,0.0,No Activity
USR_2711,2023-04-12,341.0,4.0,28356.98,At Risk
USR_2712,2023-11-25,67.0,8.0,41462.15,At Risk
USR_2713,2023-12-15,36.0,3.0,12396.2,Low Value
USR_2714,2023-05-22,999.0,0.0,0.0,No Activity
USR_2715,2023-05-27,999.0,0.0,0.0,No Activity
USR_2716,2023-06-01,232.0,16.0,88801.4,Loyal
USR_2717,2023-10-19,76.0,10.0,77646.56,At Risk
USR_2718,2023-11-22,44.0,48.0,235690.13,High Value
USR_2719,2023-10-31,93.0,10.0,56120.79,At Risk
USR_2720,2023-06-13,257.0,5.0,32216.47,At Risk
USR_2721,2023-01-09,362.0,5.0,14159.76,At Risk
USR_2722,2023-02-02,999.0,0.0,0.0,No Activity
USR_2723,2023-09-26,105.0,10.0,45190.48,At Risk
USR_2724,2023-09-15,999.0,0.0,0.0,No Activity
USR_2725,2023-05-08,257.0,4.0,13504.59,At Risk
USR_2726,2023-06-07,209.0,20.0,106250.02,Loyal
USR_2727,2023-02-11,332.0,19.0,106994.29000000001,Loyal
USR_2728,2023-10-22,71.0,10.0,31657.31,At Risk
USR_2729,2023-10-31,74.0,16.0,74078.54,Loyal
USR_2730,2023-03-13,999.0,0.0,0.0,No Activity
USR_2731,2023-11-04,999.0,0.0,0.0,No Activity
USR_2732,2023-03-08,301.0,5.0,32523.99,At Risk
USR_2733,2023-07-05,999.0,0.0,0.0,No Activity
USR_2734,2023-12-11,999.0,0.0,0.0,No Activity
USR_2735,2023-09-04,999.0,0.0,0.0,No Activity
USR_2736,2023-08-30,194.0,3.0,14162.11,At Risk
USR_2737,2023-02-13,324.0,9.0,26142.62,At Risk
USR_2738,2023-11-11,111.0,3.0,14710.99,At Risk
USR_2739,2023-07-01,243.0,8.0,54472.88,At Risk
USR_2740,2023-08-31,127.0,18.0,87871.93000000001,Loyal
USR_2741,2023-04-29,251.0,44.0,230393.83000000002,High Value
USR_2742,2023-03-08,321.0,16.0,67053.33,Loyal
USR_2743,2023-09-24,999.0,0.0,0.0,No Activity
USR_2744,2023-09-22,999.0,0.0,0.0,No Activity
USR_2745,2023-02-19,999.0,0.0,0.0,No Activity
USR_2746,2023-05-25,223.0,18.0,101935.34,Loyal
USR_2747,2023-07-18,999.0,0.0,0.0,No Activity
USR_2748,2023-10-19,74.0,4.0,22758.77,At Risk
USR_2749,2023-04-20,999.0,0.0,0.0,No Activity
USR_2750,2023-01-22,343.0,8.0,45432.770000000004,At Risk
USR_2751,2023-07-21,163.0,47.0,223400.47,High Value
USR_2752,2023-02-13,327.0,46.0,240584.22,High Value
USR_2753,2023-08-08,171.0,9.0,25858.49,At Risk
USR_2754,2023-06-09,211.0,8.0,46473.16,At Risk
USR_2755,2023-11-28,33.0,43.0,254441.01,High Value
