user_id,signup_date,country,age,gender,acquisition_channel,campaign_id,kyc_completed,kyc_date,first_transaction_date,total_transactions,total_amount,avg_transaction_value,is_converted,is_active_user,kyc_done_flag,transaction_done_flag,cohort_month
USR_2935,2023-02-26,India,56,Female,Organic,CMP_6,0,,,0.0,0.0,0.0,0,0,0,0,2023-02
USR_2936,2023-08-14,India,23,Male,Google,CMP_4,1,2023-08-18,2023-08-15,19.0,94980.42,4998.96947368421,1,1,1,1,2023-08
USR_2937,2023-07-08,Canada,58,Female,Instagram,CMP_4,1,2023-07-12,2023-07-31,10.0,45405.28,4540.528,1,1,1,1,2023-07
USR_2938,2023-04-09,India,38,Female,Organic,CMP_3,1,2023-04-12,,0.0,0.0,0.0,0,0,1,0,2023-04
USR_2939,2023-11-22,UK,33,Female,Referral,CMP_6,1,2023-11-25,2023-12-22,4.0,19811.66,4952.915,1,0,1,1,2023-11
USR_2940,2023-11-29,India,55,Female,Instagram,CMP_10,1,2023-12-03,2024-01-12,5.0,27330.52,5466.104,1,1,1,1,2023-11
USR_2941,2023-10-19,Canada,33,Male,Instagram,CMP_3,1,2023-10-21,2023-11-07,5.0,16993.239999999998,3398.6479999999997,1,1,1,1,2023-10
USR_2942,2023-06-29,UK,20,Female,Instagram,CMP_9,1,2023-07-01,2023-07-09,8.0,37835.7,4729.4625,1,1,1,1,2023-06
USR_2943,2023-10-24,Canada,55,Female,Instagram,CMP_9,1,2023-10-25,2023-11-05,4.0,16344.42,4086.105,1,0,1,1,2023-10
USR_2944,2023-11-18,India,27,Male,Google,CMP_1,1,2023-11-22,2023-11-19,6.0,32901.26,5483.543333333334,1,1,1,1,2023-11
USR_2945,2023-02-23,USA,21,Male,Facebook,CMP_1,0,,,0.0,0.0,0.0,0,0,0,0,2023-02
USR_2946,2023-03-30,India,39,Female,Facebook,CMP_7,1,2023-03-31,2023-05-29,3.0,20991.260000000002,6997.086666666667,1,0,1,1,2023-03
USR_2947,2023-02-13,Canada,54,Male,Google,CMP_4,0,,2023-03-01,1.0,6940.52,6940.52,1,0,0,1,2023-02
USR_2948,2023-07-08,USA,19,Female,Referral,CMP_8,1,2023-07-09,2023-07-11,46.0,254470.55,5531.968478260869,1,1,1,1,2023-07
USR_2949,2023-02-12,USA,20,Female,Instagram,CMP_9,0,,,0.0,0.0,0.0,0,0,0,0,2023-02
USR_2950,2023-08-26,UK,49,Female,Facebook,CMP_8,1,2023-08-28,2023-09-08,5.0,13899.52,2779.904,1,1,1,1,2023-08
USR_2951,2023-05-31,USA,34,Female,Instagram,CMP_6,1,2023-06-04,2023-07-13,10.0,58995.22,5899.522,1,1,1,1,2023-05
USR_2952,2023-09-29,USA,51,Female,Instagram,CMP_7,1,2023-10-02,2023-10-07,15.0,70626.26000000001,4708.417333333334,1,1,1,1,2023-09
USR_2953,2023-11-20,India,21,Male,Organic,CMP_4,1,2023-11-23,2023-11-30,10.0,42470.82,4247.082,1,1,1,1,2023-11
USR_2954,2023-04-17,USA,34,Female,Organic,CMP_4,1,2023-04-19,2023-05-20,9.0,41512.58,4612.5088888888895,1,1,1,1,2023-04
USR_2955,2023-10-11,India,39,Female,Organic,CMP_3,1,2023-10-14,2023-12-23,5.0,21353.73,4270.746,1,1,1,1,2023-10
USR_2956,2023-08-02,Canada,42,Female,Google,CMP_1,1,2023-08-03,2023-08-09,17.0,82233.84,4837.284705882353,1,1,1,1,2023-08
USR_2957,2023-11-17,USA,59,Female,Instagram,CMP_6,0,,,0.0,0.0,0.0,0,0,0,0,2023-11
USR_2958,2023-08-14,UK,32,Female,Facebook,CMP_8,1,2023-08-18,2023-08-20,8.0,38715.57,4839.44625,1,1,1,1,2023-08
USR_2959,2023-12-21,USA,56,Female,Referral,CMP_9,1,2023-12-25,2024-02-06,5.0,12796.849999999999,2559.37,1,1,1,1,2023-12
USR_2960,2023-03-16,USA,40,Male,Google,CMP_6,1,2023-03-19,2023-05-05,8.0,36304.71,4538.08875,1,1,1,1,2023-03
USR_2961,2023-04-03,USA,42,Female,Organic,CMP_5,1,2023-04-04,2023-04-18,10.0,45514.41,4551.441000000001,1,1,1,1,2023-04
USR_2962,2023-09-09,UK,46,Male,Facebook,CMP_4,1,2023-09-10,2023-09-17,19.0,104715.63,5511.348947368421,1,1,1,1,2023-09
USR_2963,2023-05-13,UK,30,Female,Instagram,CMP_4,1,2023-05-15,2023-05-15,44.0,199691.91,4538.4525,1,1,1,1,2023-05
USR_2964,2023-09-15,USA,21,Male,Referral,CMP_7,1,2023-09-18,2023-09-17,5.0,22714.93,4542.986,1,1,1,1,2023-09
USR_2965,2023-08-28,India,26,Male,Facebook,CMP_10,0,,,0.0,0.0,0.0,0,0,0,0,2023-08
USR_2966,2023-07-17,UK,27,Male,Facebook,CMP_3,1,2023-07-21,2023-07-26,9.0,42828.229999999996,4758.692222222222,1,1,1,1,2023-07
USR_2967,2023-04-11,Canada,58,Male,Organic,CMP_2,1,2023-04-15,2023-05-24,5.0,26963.46,5392.692,1,1,1,1,2023-04
USR_2968,2023-08-26,Canada,56,Male,Instagram,CMP_5,1,2023-08-27,2023-08-31,10.0,40528.96,4052.8959999999997,1,1,1,1,2023-08
USR_2969,2023-06-27,UK,36,Female,Organic,CMP_10,0,,,0.0,0.0,0.0,0,0,0,0,2023-06
USR_2970,2023-10-11,Canada,36,Female,Referral,CMP_2,1,2023-10-15,2023-10-15,43.0,232373.87,5404.043488372093,1,1,1,1,2023-10
USR_2971,2023-05-01,UK,24,Female,Google,CMP_3,1,2023-05-03,2023-05-07,18.0,85411.86,4745.1033333333335,1,1,1,1,2023-05
USR_2972,2023-10-29,UK,26,Female,Google,CMP_6,0,,,0.0,0.0,0.0,0,0,0,0,2023-10
USR_2973,2023-03-17,USA,41,Female,Facebook,CMP_4,1,2023-03-18,2023-03-22,9.0,41114.97,4568.33,1,1,1,1,2023-03
USR_2974,2023-09-23,USA,35,Male,Facebook,CMP_7,1,2023-09-26,2023-10-05,16.0,84623.0,5288.9375,1,1,1,1,2023-09
USR_2975,2023-03-06,Canada,26,Male,Instagram,CMP_1,1,2023-03-07,2023-03-10,16.0,102538.06999999999,6408.6293749999995,1,1,1,1,2023-03
USR_2976,2023-09-16,Canada,23,Male,Instagram,CMP_3,1,2023-09-18,2023-09-23,7.0,31307.84,4472.548571428571,1,1,1,1,2023-09
USR_2977,2023-04-03,UK,58,Male,Instagram,CMP_5,1,2023-04-07,2023-04-19,9.0,57567.270000000004,6396.363333333334,1,1,1,1,2023-04
USR_2978,2023-06-21,Canada,33,Male,Organic,CMP_3,1,2023-06-23,2023-06-23,19.0,98627.8,5190.936842105263,1,1,1,1,2023-06
USR_2979,2023-04-08,Canada,25,Female,Google,CMP_8,1,2023-04-11,2023-04-17,8.0,45322.06,5665.2575,1,1,1,1,2023-04
USR_2980,2023-05-12,USA,53,Female,Instagram,CMP_10,1,2023-05-14,,0.0,0.0,0.0,0,0,1,0,2023-05
USR_2981,2023-05-12,UK,45,Male,Facebook,CMP_9,1,2023-05-14,2023-07-09,5.0,31236.58,6247.316000000001,1,1,1,1,2023-05
USR_2982,2023-07-14,Canada,22,Female,Facebook,CMP_10,1,2023-07-16,2023-08-02,10.0,43438.18,4343.818,1,1,1,1,2023-07
USR_2983,2023-01-16,India,34,Female,Organic,CMP_8,0,,,0.0,0.0,0.0,0,0,0,0,2023-01
USR_2984,2023-08-29,India,42,Female,Instagram,CMP_10,0,,2024-01-31,1.0,3422.01,3422.01,1,0,0,1,2023-08
USR_2985,2023-08-31,USA,48,Female,Organic,CMP_1,1,2023-09-02,2023-09-24,20.0,95747.62,4787.380999999999,1,1,1,1,2023-08
USR_2986,2023-03-05,UK,44,Female,Google,CMP_2,1,2023-03-06,2023-03-27,8.0,36083.770000000004,4510.4712500000005,1,1,1,1,2023-03
USR_2987,2023-01-19,USA,32,Male,Instagram,CMP_7,1,2023-01-23,2023-02-21,5.0,25328.04,5065.608,1,1,1,1,2023-01
USR_2988,2023-05-08,UK,33,Male,Google,CMP_9,0,,2023-05-27,1.0,4986.93,4986.93,1,0,0,1,2023-05
USR_2989,2023-04-13,India,46,Male,Organic,CMP_7,1,2023-04-14,2023-04-20,18.0,88172.95,4898.497222222222,1,1,1,1,2023-04
USR_2990,2023-11-12,UK,43,Female,Instagram,CMP_2,1,2023-11-13,2023-11-23,9.0,43913.8,4879.311111111111,1,1,1,1,2023-11
USR_2991,2023-02-16,Canada,34,Female,Instagram,CMP_10,1,2023-02-19,2023-03-08,8.0,34096.909999999996,4262.1137499999995,1,1,1,1,2023-02
USR_2992,2023-12-20,India,45,Male,Instagram,CMP_1,1,2023-12-23,2024-01-12,5.0,23950.93,4790.186,1,1,1,1,2023-12
USR_2993,2023-06-22,India,39,Male,Referral,CMP_2,0,,,0.0,0.0,0.0,0,0,0,0,2023-06
USR_2994,2023-12-15,Canada,29,Female,Organic,CMP_5,0,,,0.0,0.0,0.0,0,0,0,0,2023-12
USR_2995,2023-04-06,UK,35,Female,Google,CMP_10,1,2023-04-09,2023-04-14,10.0,50773.69,5077.369000000001,1,1,1,1,2023-04
USR_2996,2023-09-03,UK,59,Male,Instagram,CMP_3,1,2023-09-04,2023-09-04,17.0,101994.77,5999.692352941177,1,1,1,1,2023-09
USR_2997,2023-05-18,UK,43,Male,Referral,CMP_2,1,2023-05-21,2023-05-20,46.0,245731.2,5341.982608695653,1,1,1,1,2023-05
USR_2998,2023-07-20,Canada,51,Female,Organic,CMP_4,1,2023-07-22,2023-08-21,5.0,37347.99,7469.598,1,1,1,1,2023-07
USR_2999,2023-05-10,USA,54,Male,Instagram,CMP_5,1,2023-05-12,2023-05-15,10.0,44499.42,4449.942,1,1,1,1,2023-05
USR_3000,2023-10-06,USA,32,Female,Facebook,CMP_10,1,2023-10-07,2023-11-13,4.0,12458.92,3114.73,1,0,1,1,2023-10
USR_3001,2023-07-02,Canada,38,Female,Facebook,CMP_10,1,2023-07-05,2023-07-15,8.0,31311.379999999997,3913.9224999999997,1,1,1,1,2023-07
USR_3002,2023-10-17,UK,31,Male,Facebook,CMP_3,1,2023-10-21,2023-10-20,9.0,43052.29,4783.587777777778,1,1,1,1,2023-10
USR_3003,2023-09-12,USA,27,Male,Google,CMP_7,1,2023-09-16,2023-09-18,4.0,22501.03,5625.2575,1,0,1,1,2023-09
USR_3004,2023-01-22,USA,20,Female,Referral,CMP_3,1,2023-01-26,2023-02-12,10.0,56439.0,5643.9,1,1,1,1,2023-01
USR_3005,2023-12-31,UK,31,Male,Facebook,CMP_9,1,2024-01-02,2024-01-31,9.0,61639.19,6848.798888888889,1,1,1,1,2023-12
USR_3006,2023-12-02,India,33,Female,Facebook,CMP_10,1,2023-12-04,2023-12-07,43.0,227205.35,5283.84534883721,1,1,1,1,2023-12
USR_3007,2023-12-24,UK,24,Male,Facebook,CMP_7,1,2023-12-27,2023-12-30,19.0,84896.87,4468.256315789474,1,1,1,1,2023-12
USR_3008,2023-10-04,USA,33,Female,Google,CMP_1,1,2023-10-08,2023-10-25,4.0,20680.170000000002,5170.0425000000005,1,0,1,1,2023-10
USR_3009,2023-08-30,India,23,Female,Instagram,CMP_7,1,2023-09-02,,0.0,0.0,0.0,0,0,1,0,2023-08
USR_3010,2023-01-31,Canada,58,Female,Google,CMP_10,0,,,0.0,0.0,0.0,0,0,0,0,2023-01
USR_3011,2023-11-30,UK,24,Female,Facebook,CMP_3,1,2023-12-02,2023-12-02,19.0,111591.33,5873.227894736842,1,1,1,1,2023-11
USR_3012,2023-12-01,USA,53,Male,Facebook,CMP_6,1,2023-12-02,2023-12-28,5.0,32365.98,6473.196,1,1,1,1,2023-12
USR_3013,2023-08-14,USA,50,Female,Google,CMP_4,0,,,0.0,0.0,0.0,0,0,0,0,2023-08
USR_3014,2023-01-05,UK,57,Female,Facebook,CMP_5,1,2023-01-06,2023-01-11,10.0,36428.6,3642.8599999999997,1,1,1,1,2023-01
USR_3015,2023-01-28,Canada,35,Male,Organic,CMP_1,1,2023-01-29,2023-02-02,45.0,227476.31,5055.029111111111,1,1,1,1,2023-01
USR_3016,2023-05-02,UK,24,Female,Instagram,CMP_9,1,2023-05-04,2023-05-24,10.0,54676.58,5467.658,1,1,1,1,2023-05
USR_3017,2023-07-15,USA,18,Female,Facebook,CMP_3,1,2023-07-19,2023-07-20,10.0,53410.64,5341.064,1,1,1,1,2023-07
USR_3018,2023-10-24,Canada,45,Male,Facebook,CMP_8,1,2023-10-26,2023-10-25,10.0,61002.42,6100.242,1,1,1,1,2023-10
USR_3019,2023-11-13,UK,59,Female,Facebook,CMP_1,1,2023-11-17,2023-11-19,17.0,83595.35,4917.373529411765,1,1,1,1,2023-11
USR_3020,2023-07-09,India,27,Male,Facebook,CMP_9,1,2023-07-12,2023-07-16,9.0,51349.71,5705.5233333333335,1,1,1,1,2023-07
USR_3021,2023-10-08,Canada,51,Male,Organic,CMP_6,1,2023-10-10,2023-11-08,8.0,53309.380000000005,6663.672500000001,1,1,1,1,2023-10
USR_3022,2023-11-09,Canada,29,Male,Instagram,CMP_3,1,2023-11-13,2023-12-16,10.0,49597.83,4959.783,1,1,1,1,2023-11
USR_3023,2023-10-20,India,26,Female,Google,CMP_1,1,2023-10-24,2023-10-22,18.0,79433.76,4412.986666666667,1,1,1,1,2023-10
USR_3024,2023-12-06,India,45,Male,Facebook,CMP_9,1,2023-12-07,2023-12-09,17.0,95831.6,5637.152941176471,1,1,1,1,2023-12
USR_3025,2023-05-27,UK,35,Male,Google,CMP_3,1,2023-05-28,2023-06-03,18.0,92522.43,5140.134999999999,1,1,1,1,2023-05
USR_3026,2023-10-12,India,19,Female,Google,CMP_3,1,2023-10-13,2023-12-06,5.0,35055.05,7011.01,1,1,1,1,2023-10
USR_3027,2023-04-02,Canada,47,Male,Instagram,CMP_4,0,,2023-09-12,1.0,1640.83,1640.83,1,0,0,1,2023-04
USR_3028,2023-04-08,USA,41,Male,Organic,CMP_10,0,,,0.0,0.0,0.0,0,0,0,0,2023-04
USR_3029,2023-03-14,UK,59,Female,Google,CMP_3,1,2023-03-17,2023-05-11,4.0,20306.64,5076.66,1,0,1,1,2023-03
USR_3030,2023-02-04,Canada,46,Female,Facebook,CMP_3,0,,,0.0,0.0,0.0,0,0,0,0,2023-02
USR_3031,2023-10-07,UK,24,Male,Instagram,CMP_6,1,2023-10-10,2023-10-21,5.0,30599.43,6119.886,1,1,1,1,2023-10
USR_3032,2023-03-21,India,47,Male,Facebook,CMP_5,1,2023-03-22,2023-03-23,44.0,251445.45,5714.669318181818,1,1,1,1,2023-03
USR_3033,2023-03-25,USA,38,Male,Facebook,CMP_6,1,2023-03-28,,0.0,0.0,0.0,0,0,1,0,2023-03
USR_3034,2023-10-21,Canada,49,Female,Google,CMP_8,1,2023-10-22,2023-11-05,18.0,88173.46,4898.525555555556,1,1,1,1,2023-10
USR_3035,2023-06-26,USA,55,Female,Google,CMP_5,1,2023-06-30,2023-08-03,8.0,36963.12,4620.39,1,1,1,1,2023-06
USR_3036,2023-05-27,India,44,Female,Organic,CMP_2,0,,,0.0,0.0,0.0,0,0,0,0,2023-05
USR_3037,2023-12-01,USA,54,Female,Facebook,CMP_7,1,2023-12-03,2023-12-16,10.0,37008.490000000005,3700.8490000000006,1,1,1,1,2023-12
USR_3038,2023-06-02,Canada,19,Female,Referral,CMP_8,1,2023-06-03,2023-06-23,19.0,94964.29,4998.120526315789,1,1,1,1,2023-06
USR_3039,2023-11-23,UK,50,Male,Google,CMP_7,1,2023-11-25,2023-11-29,18.0,100125.91,5562.550555555556,1,1,1,1,2023-11
USR_3040,2023-11-29,India,36,Female,Google,CMP_2,0,,,0.0,0.0,0.0,0,0,0,0,2023-11
USR_3041,2023-09-15,USA,37,Male,Instagram,CMP_3,1,2023-09-19,2023-09-16,9.0,56366.29,6262.921111111111,1,1,1,1,2023-09
USR_3042,2023-06-12,India,41,Female,Facebook,CMP_8,1,2023-06-16,2023-09-10,5.0,21360.6,4272.12,1,1,1,1,2023-06
USR_3043,2023-11-23,USA,46,Female,Facebook,CMP_5,1,2023-11-27,2024-01-12,9.0,39759.47,4417.718888888889,1,1,1,1,2023-11
USR_3044,2023-09-15,USA,30,Female,Organic,CMP_9,1,2023-09-19,2023-10-08,2.0,15994.9,7997.45,1,0,1,1,2023-09
USR_3045,2023-03-27,India,54,Male,Google,CMP_7,1,2023-03-29,2023-04-11,18.0,90259.48,5014.415555555555,1,1,1,1,2023-03
USR_3046,2023-09-14,UK,24,Male,Instagram,CMP_1,1,2023-09-16,2023-09-15,45.0,225919.1,5020.424444444445,1,1,1,1,2023-09
USR_3047,2023-01-31,UK,20,Female,Google,CMP_4,1,2023-02-01,2023-04-07,5.0,24812.18,4962.436,1,1,1,1,2023-01
USR_3048,2023-06-15,USA,54,Male,Facebook,CMP_2,1,2023-06-18,2023-06-28,5.0,16082.630000000001,3216.5260000000003,1,1,1,1,2023-06
USR_3049,2023-03-20,Canada,49,Female,Facebook,CMP_2,0,,,0.0,0.0,0.0,0,0,0,0,2023-03
USR_3050,2023-01-17,USA,30,Male,Organic,CMP_1,1,2023-01-20,2023-01-23,19.0,109163.12999999999,5745.427894736841,1,1,1,1,2023-01
USR_3051,2023-04-24,India,30,Female,Facebook,CMP_10,1,2023-04-27,2023-07-14,10.0,52347.72,5234.772,1,1,1,1,2023-04
USR_3052,2023-09-23,India,36,Male,Instagram,CMP_3,1,2023-09-24,2023-11-06,7.0,30034.27,4290.61,1,1,1,1,2023-09
USR_3053,2023-09-12,UK,31,Female,Instagram,CMP_10,1,2023-09-16,2023-10-31,5.0,23702.54,4740.508,1,1,1,1,2023-09
USR_3054,2023-02-12,Canada,25,Female,Facebook,CMP_5,1,2023-02-15,2023-04-15,4.0,13466.07,3366.5175,1,0,1,1,2023-02
USR_3055,2023-11-17,USA,27,Male,Google,CMP_4,0,,,0.0,0.0,0.0,0,0,0,0,2023-11
USR_3056,2023-02-16,Canada,34,Female,Google,CMP_3,0,,2023-08-10,1.0,4708.53,4708.53,1,0,0,1,2023-02
USR_3057,2023-04-14,USA,50,Female,Organic,CMP_3,1,2023-04-16,2023-04-21,47.0,276249.33,5877.645319148936,1,1,1,1,2023-04
USR_3058,2023-02-17,India,59,Male,Facebook,CMP_7,1,2023-02-18,2023-02-22,8.0,34720.5,4340.0625,1,1,1,1,2023-02
USR_3059,2023-03-17,USA,37,Female,Google,CMP_7,1,2023-03-20,2023-03-22,9.0,40032.98,4448.108888888889,1,1,1,1,2023-03
USR_3060,2023-09-20,USA,25,Female,Referral,CMP_8,0,,,0.0,0.0,0.0,0,0,0,0,2023-09
USR_3061,2023-05-26,UK,22,Female,Organic,CMP_2,1,2023-05-29,2023-07-21,4.0,16983.34,4245.835,1,0,1,1,2023-05
USR_3062,2023-12-18,USA,30,Male,Instagram,CMP_10,1,2023-12-22,2023-12-31,42.0,238120.04,5669.524761904762,1,1,1,1,2023-12
USR_3063,2023-01-15,USA,59,Male,Facebook,CMP_10,1,2023-01-17,2023-01-29,5.0,30825.780000000002,6165.156000000001,1,1,1,1,2023-01
USR_3064,2023-05-08,Canada,50,Female,Facebook,CMP_10,1,2023-05-10,2023-05-21,20.0,99801.5,4990.075,1,1,1,1,2023-05
USR_3065,2023-02-13,UK,18,Female,Google,CMP_7,1,2023-02-17,2023-02-25,40.0,181178.28,4529.457,1,1,1,1,2023-02
USR_3066,2023-05-15,India,46,Female,Instagram,CMP_3,1,2023-05-18,2023-05-20,18.0,74809.97,4156.109444444444,1,1,1,1,2023-05
USR_3067,2023-03-10,USA,57,Male,Instagram,CMP_2,1,2023-03-11,2023-04-09,4.0,16841.14,4210.285,1,0,1,1,2023-03
USR_3068,2023-12-26,India,40,Female,Google,CMP_2,0,,,0.0,0.0,0.0,0,0,0,0,2023-12
USR_3069,2023-04-18,UK,54,Male,Organic,CMP_6,1,2023-04-21,2023-07-28,3.0,24463.35,8154.45,1,0,1,1,2023-04
USR_3070,2023-10-29,UK,55,Male,Instagram,CMP_9,1,2023-11-02,2023-11-11,9.0,46269.43,5141.047777777778,1,1,1,1,2023-10
USR_3071,2023-11-21,India,26,Male,Google,CMP_9,1,2023-11-23,2023-11-24,10.0,49797.340000000004,4979.734,1,1,1,1,2023-11
USR_3072,2023-10-29,Canada,54,Female,Organic,CMP_7,1,2023-10-30,2023-11-04,5.0,21529.31,4305.862,1,1,1,1,2023-10
USR_3073,2023-12-23,India,27,Male,Facebook,CMP_1,0,,,0.0,0.0,0.0,0,0,0,0,2023-12
USR_3074,2023-10-25,India,46,Female,Organic,CMP_1,0,,,0.0,0.0,0.0,0,0,0,0,2023-10
USR_3075,2023-10-17,UK,43,Male,Facebook,CMP_5,1,2023-10-20,2023-11-13,19.0,90167.14,4745.638947368421,1,1,1,1,2023-10
USR_3076,2023-05-26,India,39,Female,Google,CMP_2,0,,,0.0,0.0,0.0,0,0,0,0,2023-05
USR_3077,2023-01-16,USA,23,Male,Organic,CMP_7,1,2023-01-17,2023-02-15,9.0,51614.729999999996,5734.969999999999,1,1,1,1,2023-01
USR_3078,2023-06-12,India,24,Female,Organic,CMP_4,1,2023-06-13,2023-07-03,16.0,89097.93000000001,5568.6206250000005,1,1,1,1,2023-06
USR_3079,2023-01-27,USA,38,Female,Organic,CMP_2,1,2023-01-28,2023-02-06,46.0,242751.79,5277.212826086957,1,1,1,1,2023-01
USR_3080,2023-03-24,India,55,Female,Facebook,CMP_8,0,,,0.0,0.0,0.0,0,0,0,0,2023-03
USR_3081,2023-12-20,USA,42,Male,Organic,CMP_3,1,2023-12-24,2024-01-23,9.0,58718.69,6524.298888888889,1,1,1,1,2023-12
USR_3082,2023-11-28,UK,25,Male,Instagram,CMP_10,1,2023-12-01,,0.0,0.0,0.0,0,0,1,0,2023-11
USR_3083,2023-04-29,India,36,Female,Facebook,CMP_9,1,2023-04-30,2023-05-19,10.0,46662.64,4666.264,1,1,1,1,2023-04
USR_3084,2023-06-09,Canada,49,Female,Facebook,CMP_4,0,,2023-08-04,1.0,4110.39,4110.39,1,0,0,1,2023-06
USR_3085,2023-08-13,India,19,Male,Instagram,CMP_7,0,,,0.0,0.0,0.0,0,0,0,0,2023-08
USR_3086,2023-04-08,UK,59,Male,Referral,CMP_3,0,,,0.0,0.0,0.0,0,0,0,0,2023-04
USR_3087,2023-08-07,Canada,49,Male,Organic,CMP_4,1,2023-08-11,,0.0,0.0,0.0,0,0,1,0,2023-08
USR_3088,2023-01-24,India,35,Female,Instagram,CMP_8,1,2023-01-28,2023-02-11,9.0,45758.99,5084.332222222222,1,1,1,1,2023-01
USR_3089,2023-03-23,Canada,56,Male,Google,CMP_4,0,,,0.0,0.0,0.0,0,0,0,0,2023-03
USR_3090,2023-07-08,UK,57,Female,Instagram,CMP_4,1,2023-07-09,2023-07-19,16.0,80519.42,5032.46375,1,1,1,1,2023-07
USR_3091,2023-12-07,UK,27,Female,Google,CMP_9,1,2023-12-11,2023-12-26,17.0,88158.6,5185.8,1,1,1,1,2023-12
USR_3092,2023-03-14,UK,57,Male,Facebook,CMP_4,0,,,0.0,0.0,0.0,0,0,0,0,2023-03
USR_3093,2023-08-27,Canada,23,Male,Referral,CMP_3,1,2023-08-29,2023-09-13,16.0,71867.81,4491.738125,1,1,1,1,2023-08
USR_3094,2023-12-02,USA,45,Male,Facebook,CMP_9,0,,,0.0,0.0,0.0,0,0,0,0,2023-12
USR_3095,2023-02-21,UK,20,Male,Organic,CMP_5,1,2023-02-23,,0.0,0.0,0.0,0,0,1,0,2023-02
USR_3096,2023-02-19,Canada,19,Female,Referral,CMP_1,1,2023-02-20,2023-02-27,4.0,23726.51,5931.6275,1,0,1,1,2023-02
USR_3097,2023-11-09,Canada,35,Female,Google,CMP_8,0,,,0.0,0.0,0.0,0,0,0,0,2023-11
USR_3098,2023-06-13,UK,50,Female,Google,CMP_3,1,2023-06-15,,0.0,0.0,0.0,0,0,1,0,2023-06
USR_3099,2023-06-22,India,49,Female,Google,CMP_1,1,2023-06-24,2023-07-02,3.0,16860.1,5620.033333333333,1,0,1,1,2023-06
USR_3100,2023-07-03,Canada,51,Female,Facebook,CMP_8,1,2023-07-07,2023-07-24,5.0,35027.7,7005.539999999999,1,1,1,1,2023-07
USR_3101,2023-05-13,India,22,Male,Google,CMP_5,1,2023-05-14,2023-07-22,6.0,19470.28,3245.0466666666666,1,1,1,1,2023-05
USR_3102,2023-02-19,UK,37,Female,Facebook,CMP_10,1,2023-02-21,2023-03-17,4.0,15325.19,3831.2975,1,0,1,1,2023-02
USR_3103,2023-12-03,India,48,Female,Referral,CMP_2,1,2023-12-06,2024-01-15,7.0,34963.65,4994.807142857143,1,1,1,1,2023-12
USR_3104,2023-03-01,Canada,37,Male,Instagram,CMP_1,1,2023-03-02,,0.0,0.0,0.0,0,0,1,0,2023-03
USR_3105,2023-10-02,Canada,22,Female,Google,CMP_9,1,2023-10-06,,0.0,0.0,0.0,0,0,1,0,2023-10
USR_3106,2023-10-05,India,34,Male,Organic,CMP_6,1,2023-10-08,2023-10-08,44.0,217663.25,4946.892045454545,1,1,1,1,2023-10
USR_3107,2023-03-12,India,19,Male,Instagram,CMP_2,0,,,0.0,0.0,0.0,0,0,0,0,2023-03
USR_3108,2023-09-24,USA,57,Female,Facebook,CMP_10,0,,,0.0,0.0,0.0,0,0,0,0,2023-09
USR_3109,2023-02-26,Canada,41,Male,Instagram,CMP_10,1,2023-03-02,2023-03-09,5.0,25164.9,5032.9800000000005,1,1,1,1,2023-02
USR_3110,2023-06-24,Canada,26,Female,Organic,CMP_9,0,,,0.0,0.0,0.0,0,0,0,0,2023-06
USR_3111,2023-05-12,Canada,52,Female,Instagram,CMP_9,1,2023-05-14,2023-05-22,19.0,95591.19,5031.115263157895,1,1,1,1,2023-05
USR_3112,2023-07-21,Canada,47,Male,Facebook,CMP_2,1,2023-07-23,2023-09-15,5.0,33671.67,6734.334,1,1,1,1,2023-07
USR_3113,2023-08-01,UK,24,Female,Google,CMP_5,1,2023-08-03,2023-08-05,18.0,94437.78,5246.543333333333,1,1,1,1,2023-08
USR_3114,2023-04-22,India,30,Female,Organic,CMP_1,1,2023-04-23,2023-04-26,19.0,115106.89,6058.257368421053,1,1,1,1,2023-04
USR_3115,2023-03-09,UK,55,Female,Organic,CMP_5,1,2023-03-13,2023-03-17,4.0,12870.19,3217.5475,1,0,1,1,2023-03
USR_3116,2023-03-22,India,29,Male,Organic,CMP_2,1,2023-03-25,2023-04-13,5.0,20503.67,4100.7339999999995,1,1,1,1,2023-03
USR_3117,2023-01-12,India,57,Male,Facebook,CMP_3,1,2023-01-14,2023-03-04,5.0,10619.85,2123.9700000000003,1,1,1,1,2023-01
USR_3118,2023-03-22,UK,55,Female,Organic,CMP_3,0,,,0.0,0.0,0.0,0,0,0,0,2023-03
USR_3119,2023-10-31,USA,59,Female,Facebook,CMP_2,0,,,0.0,0.0,0.0,0,0,0,0,2023-10
USR_3120,2023-09-19,Canada,42,Female,Google,CMP_7,1,2023-09-23,2024-01-25,4.0,18932.28,4733.07,1,0,1,1,2023-09
USR_3121,2023-02-27,India,46,Female,Facebook,CMP_5,1,2023-02-28,2023-03-03,9.0,48825.17,5425.018888888889,1,1,1,1,2023-02
USR_3122,2023-08-03,USA,19,Female,Google,CMP_2,1,2023-08-05,2023-08-04,47.0,220566.45,4692.903191489362,1,1,1,1,2023-08
USR_3123,2023-01-19,India,31,Male,Instagram,CMP_6,0,,,0.0,0.0,0.0,0,0,0,0,2023-01
USR_3124,2023-02-13,USA,44,Female,Facebook,CMP_1,0,,,0.0,0.0,0.0,0,0,0,0,2023-02
USR_3125,2023-12-07,India,55,Female,Facebook,CMP_7,1,2023-12-09,2023-12-20,17.0,98235.37,5778.551176470588,1,1,1,1,2023-12
